County/Zone_NAME_STR,BEGIN_DATE,EVENT_TYPE,CZ_FIPS,BEGIN_LAT,BEGIN_LON,
SIERRA,08/23/2013,Wildfire,96,39.576925,-120.521993,
SIERRA,8/1/2012,Wildfire,96,39.576925,-120.521993,
SIERRA,07/21/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,8/1/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,8/1/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,08/21/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,8/1/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,8/1/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,07/19/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,07/22/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,07/20/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,07/21/2006,Wildfire,96,39.576925,-120.521993,
SIERRA,10/1/2005,Wildfire,96,39.576925,-120.521993,
SIERRA,9/1/2005,Wildfire,96,39.576925,-120.521993,
SIERRA,9/1/2005,Wildfire,96,39.576925,-120.521993,
SIERRA,08/14/2005,Wildfire,96,39.576925,-120.521993,
SIERRA,8/1/2005,Wildfire,96,39.576925,-120.521993,
SIERRA,07/22/2005,Wildfire,96,39.576925,-120.521993,
SIERRA,9/11/2004,Wildfire,96,39.576925,-120.521993,
SIERRA,8/1/2004,Wildfire,96,39.576925,-120.521993,
SIERRA,9/1/2010,Wildfire,96,39.576925,-120.521993,
SIERRA,9/1/2010,Wildfire,96,39.576925,-120.521993,
SIERRA,8/1/2010,Wildfire,96,39.576925,-120.521993,
SIERRA,9/1/2010,Wildfire,96,39.576925,-120.521993,
SIERRA,9/1/2010,Wildfire,96,39.576925,-120.521993,
SIERRA,8/7/2010,Wildfire,96,39.576925,-120.521993,
SIERRA,9/1/2009,Wildfire,96,39.576925,-120.521993,
SIERRA,6/1/2009,Wildfire,96,39.576925,-120.521993,
SIERRA,6/7/2009,Wildfire,96,39.576925,-120.521993,
SIERRA,07/19/2008,Wildfire,96,39.576925,-120.521993,
SIERRA,7/1/2008,Wildfire,96,39.576925,-120.521993,
SIERRA,7/1/2008,Wildfire,96,39.576925,-120.521993,
SIERRA,11/1/2007,Wildfire,96,39.576925,-120.521993,
SIERRA,9/1/2013,Wildfire,96,39.576925,-120.521993,
SIERRA,07/25/2008,Wildfire,96,39.576925,-120.521993,
SIERRA,05/28/2009,Hail,91,39.576925,-120.521993,
HUMBOLDT,02/25/2004,Thunderstorm Wind,23,40.706673,-120.629931,
LASSEN,2/1/2009,Drought,71,40.721089,-120.629931,
LASSEN,06/23/2007,Wildfire,71,40.721089,-120.629931,
SHASTA,8/1/2008,Wildfire,14,40.760522,-122.043550,
SHASTA,7/1/2008,Wildfire,14,40.760522,-122.043550,
SHASTA,09/19/2009,Wildfire,68,40.760522,-122.043550,
SHASTA,08/16/2009,Wildfire,68,40.760522,-122.043550,
SHASTA,06/21/2008,Wildfire,68,40.760522,-122.043550,
SHASTA,8/1/2009,Wildfire,13,40.760522,-122.043550,
SHASTA,06/21/2008,Wildfire,13,40.760522,-122.043550,
SHASTA,7/1/2008,Wildfire,13,40.760522,-122.043550,
SHASTA,8/1/2009,Wildfire,14,40.760522,-123.08611,
SHASTA,8/1/2009,Wildfire,14,40.760522,-123.08611,
UPPER TRINITY RIVER,06/30/2004,Wildfire,4,41.184722,-123.08611,
UPPER TRINITY RIVER,06/20/2008,Wildfire,4,41.184722,-123.08611,
SISKIYOU,7/10/2007,Wildfire,81,41.587986,-122.533287,
SISKIYOU,8/1/2007,Wildfire,81,41.587986,-122.533287,
SISKIYOU,8/1/2006,Wildfire,83,41.587986,-122.533287,
SISKIYOU,07/26/2006,Wildfire,83,41.587986,-122.533287,
SISKIYOU,07/15/2011,Wildfire,84,41.587986,-122.533287,
SISKIYOU,10/1/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/1/2013,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/1/2013,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2013,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/5/2012,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2012,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2011,Wildfire,80,41.587986,-122.533287,
SISKIYOU,08/19/2011,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/1/2010,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2009,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/2/2009,Wildfire,80,41.587986,-122.533287,
SISKIYOU,08/21/2009,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,9/1/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/1/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/1/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,7/1/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/1/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,7/1/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,7/1/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,06/21/2008,Wildfire,80,41.587986,-122.533287,
SISKIYOU,7/10/2007,Wildfire,80,41.587986,-122.533287,
SISKIYOU,07/23/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,07/23/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,07/26/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/1/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/1/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,8/1/2006,Wildfire,80,41.587986,-122.533287,
SISKIYOU,07/22/2008,Wildfire,80,41.587986,-122.533287,
MODOC,08/21/2012,Wildfire,85,41.592919,-120.718370,
MODOC,9/5/2012,Wildfire,85,41.592919,-120.718370,
MODOC,8/1/2006,Wildfire,85,41.592919,-120.718370,
MODOC,07/26/2006,Wildfire,85,41.592919,-120.718370,
MODOC,7/10/2007,Wildfire,85,41.592919,-120.718370,
GREATER LAKE TAHOE AREA,06/24/2007,Wildfire,72,39.09308845,-120.51871,
SAN DIEGO,12/20/2007,Thunderstorm Wind,73,32.57,-116.47,
SAN DIEGO,08/25/2008,Thunderstorm Wind,73,32.59,-117.08,
SAN DIEGO,08/28/2011,Thunderstorm Wind,73,32.6,-116.52,
SAN DIEGO,02/23/2005,Tornado,73,32.63,-117.12,
SAN DIEGO,02/28/2014,Thunderstorm Wind,73,32.63,-117.08,
SAN DIEGO,9/2/2006,Hail,73,32.63,-116.45,
SAN DIEGO,7/5/2006,Hail,73,32.67,-116.45,
SAN DIEGO,07/31/2011,Hail,73,32.67,-116.27,
SAN DIEGO,2/2/2004,Thunderstorm Wind,73,32.67,-116.27,
SAN DIEGO,8/1/2005,Thunderstorm Wind,73,32.67,-116.27,
SAN DIEGO,7/5/2006,Hail,73,32.67,-116.22,
SAN DIEGO,07/29/2005,Hail,73,32.67,-115.5,
SAN DIEGO,8/1/2005,Hail,73,32.67,-115.5,
IMPERIAL,08/13/2012,Thunderstorm Wind,25,32.68,-117.24,
IMPERIAL,7/7/2011,Thunderstorm Wind,25,32.68,-115.5,
IMPERIAL,7/7/2011,Thunderstorm Wind,25,32.68,-115.38,
IMPERIAL,09/13/2011,Thunderstorm Wind,25,32.69,-115.93,
SAN DIEGO,02/28/2014,Thunderstorm Wind,73,32.73,-117.11,
IMPERIAL,9/4/2007,Hail,25,32.74,-116.45,
SAN DIEGO,2/8/2013,Hail,73,32.75,-115.47,
IMPERIAL,10/3/2011,Thunderstorm Wind,25,32.77,-115.47,
SAN DIEGO,07/29/2005,Hail,73,32.77,-114.55,
IMPERIAL,9/4/2007,Thunderstorm Wind,25,32.78,-115.56,
IMPERIAL,10/3/2011,Thunderstorm Wind,25,32.78,-115.55,
IMPERIAL,08/27/2010,Thunderstorm Wind,25,32.78,-115.55,
IMPERIAL,9/5/2009,Thunderstorm Wind,25,32.78,-115.38,
IMPERIAL,08/27/2010,Hail,25,32.79,-115.37,
IMPERIAL,09/13/2011,Thunderstorm Wind,25,32.8,-116.97,
IMPERIAL,08/24/2013,Thunderstorm Wind,25,32.81,-117.14,
SAN DIEGO,12/29/2004,Thunderstorm Wind,73,32.83,-117.24,
SAN DIEGO,01/19/2010,Thunderstorm Wind,73,32.83,-116.75,
SAN DIEGO,02/28/2014,Thunderstorm Wind,73,32.83,-115.32,
IMPERIAL,8/7/2008,Hail,25,32.9,-114.49,
IMPERIAL,08/27/2011,Thunderstorm Wind,25,32.91,-115.53,
SAN DIEGO,6/3/2009,Hail,73,32.91,-115.53,
IMPERIAL,08/27/2010,Hail,25,32.98,-117.27,
IMPERIAL,08/27/2010,Thunderstorm Wind,25,32.98,-115.53,
IMPERIAL,9/11/2008,Thunderstorm Wind,25,32.98,-115.07,
SAN DIEGO,01/21/2010,Thunderstorm Wind,73,33.02,-115.62,
SAN DIEGO,09/22/2007,Tornado,73,33.02,-115.62,
IMPERIAL,9/8/2006,Thunderstorm Wind,25,33.03,-117.30,
IMPERIAL,9/11/2008,Thunderstorm Wind,25,33.03,-116.84,
SAN DIEGO,9/2/2007,Thunderstorm Wind,73,33.04,-116.55,
SAN DIEGO,07/26/2006,Hail,73,33.05,-116.93,
SAN DIEGO,3/10/2006,Tornado,73,33.05,-116.12,
SAN DIEGO,9/5/2009,Thunderstorm Wind,73,33.07,-116.19,
SAN DIEGO,3/11/2006,Tornado,73,33.1,-117.07,
SAN DIEGO,3/10/2006,Hail,73,33.13,-117.38,
SAN DIEGO,07/31/2011,Thunderstorm Wind,73,33.13,-117.07,
SAN DIEGO,3/11/2006,Hail,73,33.13,-116.13,
SAN DIEGO,07/13/2012,Hail,73,33.15,-117.38,
SAN DIEGO,10/17/2004,Tornado,73,33.2,-116.76,
SAN DIEGO,3/8/2013,Thunderstorm Wind,73,33.2,-116.50,
SAN DIEGO,08/25/2008,Hail,73,33.22,-116.77,
SAN DIEGO,9/1/2007,Thunderstorm Wind,73,33.22,-116.7,
SAN DIEGO,08/26/2010,Thunderstorm Wind,73,33.22,-116.58,
SAN DIEGO,07/29/2005,Thunderstorm Wind,73,33.22,-116.53,
SAN DIEGO,9/11/2008,Hail,73,33.22,-116.52,
SAN DIEGO,10/16/2005,Hail,73,33.22,-116.38,
SAN DIEGO,07/29/2005,Hail,73,33.23,-116.99,
IMPERIAL,02/19/2005,Hail,25,33.23,-116.63,
SAN DIEGO,9/11/2004,Thunderstorm Wind,73,33.23,-116.50,
SAN DIEGO,03/22/2007,Thunderstorm Wind,73,33.23,-116.38,
SAN DIEGO,9/11/2004,Hail,73,33.23,-115.52,
SAN DIEGO,8/12/2012,Thunderstorm Wind,73,33.28,-117.28,
SAN DIEGO,9/9/2012,Thunderstorm Wind,73,33.28,-116.69,
SAN DIEGO,08/26/2010,Hail,73,33.33,-117.58,
SAN DIEGO,02/19/2005,Tornado,73,33.35,-116.68,
SAN DIEGO,2/2/2004,Thunderstorm Wind,73,33.38,-117.23,
SAN DIEGO,08/26/2011,Hail,73,33.39,-117.65,
SAN DIEGO,12/29/2004,Thunderstorm Wind,73,33.4,-117.15,
ORANGE,01/19/2010,Thunderstorm Wind,59,33.41,-114.73,
SAN DIEGO,02/19/2005,Tornado,73,33.42,-114.73,
IMPERIAL,09/15/2007,Thunderstorm Wind,25,33.43,-117.70,
IMPERIAL,9/4/2012,Thunderstorm Wind,25,33.43,-117.7,
ORANGE,9/10/2011,Hail,59,33.47,-117.55,
ORANGE,04/28/2005,Thunderstorm Wind,59,33.47,-117.17,
ORANGE,2/2/2004,Thunderstorm Wind,59,33.48,-117.78,
RIVERSIDE,02/19/2005,Tornado,65,33.48,-114.75,
RIVERSIDE,01/21/2010,Tornado,65,33.51,-116.60,
ORANGE,01/19/2010,Thunderstorm Wind,59,33.53,-117.19,
RIVERSIDE,07/24/2004,Hail,65,33.55,-117.72,
RIVERSIDE,05/22/2008,Hail,65,33.57,-116.92,
ORANGE,02/19/2005,Thunderstorm Wind,59,33.6,-114.59,
RIVERSIDE,8/4/2008,Thunderstorm Wind,65,33.61,-117.93,
RIVERSIDE,01/21/2010,Thunderstorm Wind,65,33.61,-116.38,
RIVERSIDE,08/16/2012,Thunderstorm Wind,65,33.61,-116.38,
RIVERSIDE,8/4/2008,Hail,65,33.61,-114.6,
RIVERSIDE,08/25/2008,Thunderstorm Wind,65,33.62,-117.93,
ORANGE,09/22/2007,Tornado,59,33.62,-117.92,
ORANGE,02/22/2005,Thunderstorm Wind,59,33.62,-116.33,
RIVERSIDE,07/19/2009,Thunderstorm Wind,65,33.64,-117.92,
ORANGE,01/19/2010,Thunderstorm Wind,59,33.65,-117.92,
ORANGE,02/22/2005,Hail,59,33.65,-117.32,
ORANGE,12/28/2004,Thunderstorm Wind,59,33.65,-116.30,
RIVERSIDE,9/11/2008,Thunderstorm Wind,65,33.67,-118.00,
ORANGE,02/19/2005,Tornado,59,33.67,-117.87,
RIVERSIDE,07/22/2005,Thunderstorm Wind,65,33.67,-117.37,
RIVERSIDE,08/25/2010,Thunderstorm Wind,65,33.67,-117.23,
RIVERSIDE,09/13/2011,Thunderstorm Wind,65,33.67,-116.3,
RIVERSIDE,9/11/2004,Thunderstorm Wind,65,33.67,-115.72,
RIVERSIDE,07/24/2005,Thunderstorm Wind,65,33.67,-115.43,
ORANGE,02/28/2014,Thunderstorm Wind,59,33.68,-117.3,
RIVERSIDE,9/9/2012,Thunderstorm Wind,65,33.68,-117.08,
RIVERSIDE,07/23/2005,Hail,65,33.7,-117.86,
RIVERSIDE,07/22/2006,Thunderstorm Wind,65,33.7,-117.30,
RIVERSIDE,08/31/2007,Thunderstorm Wind,65,33.7,-117.30,
RIVERSIDE,12/29/2004,Thunderstorm Wind,65,33.7,-117.3,
RIVERSIDE,8/11/2012,Thunderstorm Wind,65,33.7,-117.02,
RIVERSIDE,02/26/2005,Tornado,65,33.7,-116.38,
RIVERSIDE,9/3/2006,Thunderstorm Wind,65,33.72,-118.13,
ORANGE,01/19/2010,Tornado,59,33.72,-117.15,
RIVERSIDE,1/9/2005,Tornado,65,33.72,-116.97,
RIVERSIDE,9/2/2006,Thunderstorm Wind,65,33.72,-116.97,
RIVERSIDE,07/23/2005,Thunderstorm Wind,65,33.73,-117.82,
ORANGE,02/28/2014,Thunderstorm Wind,59,33.73,-117.18,
RIVERSIDE,07/23/2005,Hail,65,33.73,-117.18,
RIVERSIDE,07/23/2005,Tornado,65,33.73,-116.97,
RIVERSIDE,08/26/2010,Thunderstorm Wind,65,33.73,-116.97,
RIVERSIDE,07/23/2006,Tornado,65,33.73,-116.97,
RIVERSIDE,9/6/2006,Thunderstorm Wind,65,33.73,-116.97,
RIVERSIDE,4/11/2012,Thunderstorm Wind,65,33.73,-116.95,
RIVERSIDE,07/23/2005,Thunderstorm Wind,65,33.73,-117.,
RIVERSIDE,7/6/2011,Thunderstorm Wind,65,33.75,-117.28,
RIVERSIDE,8/6/2005,Thunderstorm Wind,65,33.75,-116.73,
RIVERSIDE,9/9/2004,Hail,65,33.75,-115.31,
RIVERSIDE,09/13/2011,Thunderstorm Wind,65,33.76,-117.10,
RIVERSIDE,8/12/2012,Thunderstorm Wind,65,33.76,-116.69,
RIVERSIDE,8/12/2012,Tornado,65,33.77,-117.23,
RIVERSIDE,08/30/2008,Hail,65,33.77,-117.2,
RIVERSIDE,07/23/2005,Thunderstorm Wind,65,33.77,-116.95,
RIVERSIDE,9/9/2012,Tornado,65,33.78,-118.17,
RIVERSIDE,07/23/2005,Hail,65,33.78,-117.16,
LOS ANGELES,12/28/2004,Tornado,37,33.78,-117.15,
RIVERSIDE,8/6/2005,Thunderstorm Wind,65,33.78,-116.95,
RIVERSIDE,9/2/2007,Thunderstorm Wind,65,33.8,-117.89,
RIVERSIDE,8/12/2012,Thunderstorm Wind,65,33.8,-117.34,
RIVERSIDE,05/22/2008,Tornado,65,33.8,-116.55,
RIVERSIDE,8/4/2005,Thunderstorm Wind,65,33.83,-117.23,
ORANGE,02/19/2005,Hail,59,33.83,-115.48,
RIVERSIDE,05/22/2008,Tornado,65,33.84,-115.48,
RIVERSIDE,08/24/2013,Thunderstorm Wind,65,33.85,-117.76,
RIVERSIDE,08/24/2013,Hail,65,33.85,-117.27,
ORANGE,04/13/2012,Thunderstorm Wind,59,33.86,-117.58,
RIVERSIDE,05/22/2008,Tornado,65,33.87,-118.03,
RIVERSIDE,4/5/2006,Hail,65,33.87,-117.98,
ORANGE,03/27/2007,Thunderstorm Wind,59,33.87,-117.85,
ORANGE,10/17/2005,Hail,59,33.88,-117.88,
RIVERSIDE,05/22/2008,Tornado,65,33.88,-117.82,
ORANGE,12/29/2004,Thunderstorm Wind,59,33.88,-116.68,
ORANGE,4/1/2004,Thunderstorm Wind,59,33.92,-116.88,
LOS ANGELES,01/21/2010,Thunderstorm Wind,37,33.93,-117.45,
RIVERSIDE,8/6/2005,Thunderstorm Wind,65,33.93,-116.89,
RIVERSIDE,08/14/2007,Thunderstorm Wind,65,33.94,-118.03,
LOS ANGELES,12/29/2004,Tornado,37,33.95,-118.30,
RIVERSIDE,08/30/2012,Thunderstorm Wind,65,33.95,-116.52,
RIVERSIDE,8/9/2005,Thunderstorm Wind,65,33.97,-117.52,
LOS ANGELES,12/29/2004,Tornado,37,33.97,-117.1,
RIVERSIDE,4/5/2006,Thunderstorm Wind,65,33.98,-117.03,
LOS ANGELES,3/1/2014,Hail,37,34.03,-118.03,
SAN BERNARDINO,8/6/2005,Thunderstorm Wind,71,34.03,-116.55,
RIVERSIDE,8/6/2005,Thunderstorm Wind,65,34.05,-117.45,
LOS ANGELES,10/17/2005,Hail,37,34.05,-116.92,
SAN BERNARDINO,07/30/2005,Hail,71,34.08,-117.43,
LOS ANGELES,1/2/2006,Thunderstorm Wind,37,34.1,-119.12,
SAN BERNARDINO,3/4/2005,Tornado,71,34.1,-117.73,
LOS ANGELES,09/21/2007,Thunderstorm Wind,37,34.1,-116.43,
SAN BERNARDINO,09/30/2010,Thunderstorm Wind,71,34.11,-116.07,
SAN BERNARDINO,8/1/2005,Hail,71,34.12,-117.3,
SAN BERNARDINO,08/14/2004,Hail,71,34.12,-116.45,
VENTURA,01/24/2008,Tornado,111,34.12,-116.45,
SAN BERNARDINO,08/27/2011,Thunderstorm Wind,71,34.12,-116.31,
SAN BERNARDINO,8/12/2012,Thunderstorm Wind,71,34.12,-115.85,
SAN BERNARDINO,07/22/2005,Thunderstorm Wind,71,34.13,-118.79,
SAN BERNARDINO,07/26/2007,Thunderstorm Wind,71,34.13,-117.95,
SAN BERNARDINO,08/28/2011,Thunderstorm Wind,71,34.13,-117.60,
SAN BERNARDINO,10/16/2005,Thunderstorm Wind,71,34.13,-116.32,
SAN BERNARDINO,02/28/2014,Thunderstorm Wind,71,34.13,-116.32,
LOS ANGELES,05/22/2008,Hail,37,34.13,-116.06,
SAN BERNARDINO,08/26/2007,Hail,71,34.13,-116.05,
SAN BERNARDINO,7/5/2011,Thunderstorm Wind,71,34.13,-116.05,
SAN BERNARDINO,8/12/2004,Hail,71,34.13,-116.05,
SAN BERNARDINO,7/12/2008,Thunderstorm Wind,71,34.14,-118.43,
SAN BERNARDINO,8/4/2008,Thunderstorm Wind,71,34.14,-116.98,
VENTURA,01/21/2010,Hail,111,34.14,-116.07,
LOS ANGELES,12/27/2006,Hail,37,34.15,-116.06,
SAN BERNARDINO,1/2/2006,Thunderstorm Wind,71,34.15,-117.,
SAN BERNARDINO,02/28/2014,Thunderstorm Wind,71,34.17,-118.08,
LOS ANGELES,02/25/2005,Hail,37,34.18,-119.17,
SAN BERNARDINO,07/15/2010,Thunderstorm Wind,71,34.18,-118.45,
LOS ANGELES,10/17/2005,Hail,37,34.18,-117.40,
SAN BERNARDINO,08/15/2005,Hail,71,34.22,-118.23,
VENTURA,1/10/2005,Tornado,111,34.23,-119.19,
LOS ANGELES,08/15/2005,Hail,37,34.23,-116.88,
VENTURA,01/21/2010,Tornado,111,34.25,-116.9,
SAN BERNARDINO,7/5/2007,Thunderstorm Wind,71,34.25,-116.85,
SAN BERNARDINO,6/3/2009,Thunderstorm Wind,71,34.25,-116.85,
SAN BERNARDINO,07/29/2005,Hail,71,34.27,-118.71,
SAN BERNARDINO,08/26/2007,Hail,71,34.27,-116.85,
SAN BERNARDINO,9/10/2011,Hail,71,34.27,-116.85,
SAN BERNARDINO,09/13/2011,Hail,71,34.27,-116.85,
SAN BERNARDINO,07/22/2013,Hail,71,34.27,-116.4,
SAN BERNARDINO,07/30/2005,Hail,71,34.27,-116.15,
SAN BERNARDINO,8/3/2008,Thunderstorm Wind,71,34.28,-116.55,
VENTURA,10/19/2010,Hail,111,34.29,-116.59,
SAN BERNARDINO,08/14/2004,Tornado,71,34.3,-118.53,
SAN BERNARDINO,8/4/2008,Tornado,71,34.35,-117.34,
LOS ANGELES,02/25/2005,Hail,37,34.38,-119.7,
SAN BERNARDINO,05/29/2009,Thunderstorm Wind,71,34.4,-119.88,
SANTA BARBARA,01/21/2010,Thunderstorm Wind,83,34.41,-117.57,
SAN BERNARDINO,08/14/2004,Tornado,71,34.42,-120.03,
SAN BERNARDINO,08/14/2004,Hail,71,34.42,-117.65,
SANTA BARBARA,01/19/2010,Tornado,83,34.42,-117.57,
SAN BERNARDINO,7/6/2011,Thunderstorm Wind,71,34.43,-117.30,
SANTA BARBARA,02/22/2005,Hail,83,34.48,-115.73,
SAN BERNARDINO,08/14/2005,Hail,71,34.53,-118.07,
SAN BERNARDINO,08/26/2010,Thunderstorm Wind,71,34.55,-118.08,
LOS ANGELES,07/15/2010,Thunderstorm Wind,37,34.57,-118.15,
LOS ANGELES,07/15/2010,Thunderstorm Wind,37,34.58,-120.45,
LOS ANGELES,9/10/2011,Hail,37,34.6,-118.12,
SANTA BARBARA,03/29/2006,Tornado,83,34.63,-118.13,
LOS ANGELES,9/1/2007,Tornado,37,34.65,-118.13,
LOS ANGELES,08/19/2013,Thunderstorm Wind,37,34.66,-118.11,
LOS ANGELES,07/20/2006,Thunderstorm Wind,37,34.7,-117.98,
LOS ANGELES,9/1/2007,Thunderstorm Wind,37,34.72,-120.5,
LOS ANGELES,08/15/2005,Tornado,37,34.72,-114.62,
SANTA BARBARA,02/18/2011,Thunderstorm Wind,83,34.75,-114.62,
SAN BERNARDINO,07/21/2009,Thunderstorm Wind,71,34.77,-118.5,
SAN BERNARDINO,8/8/2008,Thunderstorm Wind,71,34.77,-117.1,
SAN BERNARDINO,7/5/2011,Thunderstorm Wind,71,34.77,-114.62,
LOS ANGELES,7/4/2011,Hail,37,34.8,-117.1,
SAN BERNARDINO,08/17/2010,Hail,71,34.81,-114.61,
SAN BERNARDINO,08/17/2010,Thunderstorm Wind,71,34.81,-114.58,
SAN BERNARDINO,07/25/2006,Thunderstorm Wind,71,34.83,-118.21,
SAN BERNARDINO,8/12/2005,Hail,71,34.83,-117.93,
SAN BERNARDINO,07/28/2006,Thunderstorm Wind,71,34.83,-114.60,
SAN BERNARDINO,10/13/2006,Thunderstorm Wind,71,34.83,-114.60,
SAN BERNARDINO,07/25/2007,Hail,71,34.83,-114.60,
SAN BERNARDINO,07/25/2007,Thunderstorm Wind,71,34.83,-114.6,
SAN BERNARDINO,8/1/2011,Thunderstorm Wind,71,34.83,-114.6,
SAN BERNARDINO,07/16/2004,Thunderstorm Wind,71,34.83,-114.6,
KERN,07/18/2009,Thunderstorm Wind,29,34.84,-114.62,
KERN,9/1/2007,Tornado,29,34.84,-114.6,
SAN BERNARDINO,9/4/2012,Thunderstorm Wind,71,34.85,-119.17,
KERN,10/17/2010,Hail,29,34.85,-117.12,
SAN BERNARDINO,7/12/2013,Thunderstorm Wind,71,34.85,-117.12,
SAN BERNARDINO,10/19/2010,Hail,71,34.87,-118.18,
SAN BERNARDINO,08/15/2005,Hail,71,34.87,-118.17,
KERN,9/1/2007,Thunderstorm Wind,29,34.87,-118.16,
KERN,07/20/2006,Thunderstorm Wind,29,34.87,-117.03,
KERN,7/5/2011,Thunderstorm Wind,29,34.87,-116.98,
SAN BERNARDINO,07/30/2005,Hail,71,34.88,-117.15,
SAN BERNARDINO,10/19/2010,Thunderstorm Wind,71,34.88,-116.98,
SAN BERNARDINO,10/19/2010,Thunderstorm Wind,71,34.88,-116.68,
SAN BERNARDINO,10/19/2010,Hail,71,34.9,-117.93,
KERN,08/14/2012,Thunderstorm Wind,29,34.91,-118.04,
KERN,07/18/2009,Thunderstorm Wind,29,34.91,-117.93,
KERN,9/10/2012,Thunderstorm Wind,29,34.91,-117.93,
KERN,07/15/2010,Thunderstorm Wind,29,34.91,-117.93,
SAN BERNARDINO,08/27/2011,Thunderstorm Wind,71,34.91,-117.93,
KERN,05/18/2009,Thunderstorm Wind,29,34.91,-117.9,
KERN,05/29/2009,Thunderstorm Wind,29,34.91,-117.02,
KERN,05/18/2009,Thunderstorm Wind,29,34.92,-119.60,
SAN BERNARDINO,8/1/2011,Thunderstorm Wind,71,34.92,-117.20,
SAN BERNARDINO,08/15/2005,Hail,71,34.93,-119.60,
SANTA BARBARA,05/18/2006,Hail,83,34.95,-117.77,
SANTA BARBARA,05/18/2006,Hail,83,34.95,-117.54,
KERN,08/15/2005,Hail,29,34.97,-117.54,
SAN BERNARDINO,07/30/2011,Thunderstorm Wind,71,34.99,-117.65,
SAN BERNARDINO,08/29/2012,Thunderstorm Wind,71,34.99,-116.93,
SAN BERNARDINO,08/25/2008,Hail,71,35.01,-117.97,
KERN,9/3/2007,Thunderstorm Wind,29,35.05,-119.01,
KERN,08/15/2005,Hail,29,35.05,-118.15,
KERN,10/17/2010,Thunderstorm Wind,29,35.06,-118.50,
KERN,8/12/2012,Thunderstorm Wind,29,35.07,-118.14,
KERN,02/24/2005,Hail,29,35.07,-116.32,
KERN,09/23/2011,Thunderstorm Wind,29,35.08,-120.63,
SAN BERNARDINO,9/11/2012,Hail,71,35.09,-117.97,
KERN,08/15/2005,Hail,29,35.1,-120.63,
KERN,08/15/2005,Hail,29,35.1,-120.63,
SAN LUIS OBISPO,2/2/2004,Tornado,79,35.1,-118.00,
SAN LUIS OBISPO,12/13/2009,Thunderstorm Wind,79,35.12,-115.2,
KERN,08/15/2005,Thunderstorm Wind,29,35.13,-119.46,
KERN,08/15/2005,Hail,29,35.13,-118.02,
SAN BERNARDINO,9/5/2009,Hail,71,35.13,-117.97,
SAN LUIS OBISPO,01/20/2010,Thunderstorm Wind,79,35.13,-117.97,
KERN,10/29/2007,Hail,29,35.14,-118.83,
KERN,08/15/2005,Hail,29,35.15,-116.07,
KERN,02/22/2008,Hail,29,35.2,-116.08,
SAN BERNARDINO,07/30/2005,Thunderstorm Wind,71,35.27,-116.65,
SAN BERNARDINO,9/10/2011,Hail,71,35.27,-116.62,
SAN BERNARDINO,07/20/2013,Thunderstorm Wind,71,35.28,-119.27,
SAN BERNARDINO,9/11/2012,Thunderstorm Wind,71,35.29,-120.28,
KERN,02/27/2010,Tornado,29,35.3,-119.03,
SAN LUIS OBISPO,02/23/2005,Hail,79,35.32,-119.,
KERN,10/29/2007,Hail,29,35.34,-119.,
KERN,02/28/2014,Thunderstorm Wind,29,35.36,-118.99,
KERN,3/4/2005,Hail,29,35.37,-120.19,
KERN,3/4/2005,Hail,29,35.37,-119.05,
