Month,Day,Year,sum
12,28,2012,1.42199999999999
4,14,2011,1.422
2,25,2005,1.42899999999999
4,9,2011,1.43299999999999
10,18,2010,1.433
12,17,2005,1.435
6,22,2012,1.444
11,17,2011,1.445
11,23,2009,1.445
11,19,2006,1.448
10,29,2004,1.449
6,12,2009,1.45
3,4,2013,1.452
10,17,2010,1.453
9,20,2010,1.453
4,24,2006,1.454
11,26,2010,1.454
11,17,2006,1.46
8,27,2013,1.46099999999999
11,25,2004,1.462
11,10,2005,1.471
9,20,2004,1.47199999999999
4,17,2007,1.472
6,3,2012,1.473
5,27,2011,1.475
10,9,2004,1.478
7,29,2012,1.478
10,11,2012,1.47899999999999
2,26,2005,1.481
3,23,2012,1.487
4,5,2012,1.49499999999999
5,16,2013,1.5
5,14,2011,1.501
5,7,2009,1.503
1,11,2010,1.504
1,12,2006,1.505
12,15,2011,1.50999999999999
5,17,2013,1.51
4,16,2004,1.517
8,30,2013,1.521
10,12,2012,1.52499999999999
11,13,2012,1.527
11,20,2007,1.533
9,14,2009,1.53399999999999
9,19,2004,1.538
2,27,2012,1.538
10,22,2010,1.53999999999999
8,16,2005,1.544
7,30,2011,1.545
12,16,2010,1.54599999999999
12,24,2007,1.56299999999999
7,12,2008,1.566
8,31,2013,1.57999999999999
6,2,2006,1.592
9,14,2011,1.59899999999999
4,14,2010,1.604
1,17,2011,1.604
11,2,2005,1.606
11,17,2007,1.606
3,26,2010,1.61
1,8,2010,1.615
11,13,2005,1.619
4,18,2007,1.621
8,23,2009,1.626
3,27,2008,1.627
10,9,2013,1.632
6,30,2011,1.636
10,10,2013,1.64699999999999
2,7,2005,1.64799999999999
1,16,2011,1.648
1,28,2013,1.659
3,23,2006,1.661
7,17,2007,1.661
12,30,2008,1.666
5,20,2010,1.675
4,13,2005,1.676
3,3,2005,1.677
5,29,2008,1.67899999999999
3,6,2012,1.68499999999999
12,23,2007,1.688
1,31,2004,1.693
6,5,2007,1.697
3,12,2008,1.726
10,16,2006,1.729
11,10,2012,1.73099999999999
5,27,2006,1.73099999999999
4,18,2012,1.733
11,14,2005,1.73499999999999
1,21,2006,1.74
5,25,2012,1.74
4,19,2007,1.74399999999999
4,6,2011,1.754
12,31,2010,1.763
5,22,2010,1.76399999999999
1,27,2012,1.782
7,6,2011,1.78599999999999
12,17,2006,1.79299999999999
11,30,2010,1.794
11,11,2008,1.798
1,20,2006,1.799
5,19,2006,1.806
7,27,2013,1.80699999999999
10,16,2012,1.82999999999999
10,15,2005,1.831
2,7,2013,1.832
12,28,2009,1.83599999999999
10,25,2012,1.842
10,1,2006,1.849
10,1,2013,1.853
10,16,2005,1.855
1,16,2006,1.86
7,5,2011,1.86799999999999
12,24,2006,1.868
5,20,2006,1.87799999999999
1,30,2004,1.88
1,11,2013,1.88799999999999
1,29,2010,1.889
1,23,2004,1.896
10,19,2005,1.89899999999999
6,10,2005,1.90299999999999
12,17,2009,1.903
11,7,2011,1.906
4,19,2011,1.91199999999999
4,19,2012,1.91299999999999
1,6,2004,1.919
10,4,2006,1.93
1,21,2009,1.93299999999999
11,18,2007,1.946
3,28,2007,1.948
4,2,2004,1.954
11,5,2009,1.961
12,12,2011,1.96499999999999
5,11,2004,1.972
11,3,2011,1.973
3,26,2008,1.975
8,26,2013,1.976
3,3,2013,1.979
3,2,2007,1.98399999999999
5,8,2011,1.98499999999999
1,9,2010,1.98699999999999
2,29,2004,1.992
7,21,2013,1.993
11,6,2008,1.994
4,2,2008,2.002
1,27,2007,2.00399999999999
3,28,2013,2.00799999999999
12,4,2013,2.01299999999999
1,8,2006,2.021
3,6,2010,2.02599999999999
11,25,2011,2.02699999999999
4,17,2004,2.03699999999999
3,28,2008,2.037
4,14,2004,2.044
5,19,2010,2.047
9,13,2011,2.04799999999999
11,12,2008,2.056
12,28,2011,2.063
5,19,2011,2.06699999999999
1,5,2009,2.071
12,23,2006,2.071
10,6,2006,2.09399999999999
10,7,2011,2.09399999999999
11,22,2012,2.099
12,5,2004,2.11499999999999
10,29,2005,2.11499999999999
12,27,2009,2.11699999999999
6,14,2009,2.12099999999999
7,13,2008,2.12499999999999
11,7,2009,2.127
12,30,2012,2.12799999999999
2,12,2010,2.134
4,25,2006,2.14099999999999
10,29,2007,2.141
10,30,2007,2.14699999999999
7,14,2012,2.153
4,15,2004,2.15799999999999
5,24,2006,2.16699999999999
10,5,2007,2.16799999999999
11,22,2009,2.177
2,1,2004,2.178
8,7,2009,2.182
9,21,2005,2.184
6,23,2012,2.18499999999999
12,20,2008,2.19399999999999
5,1,2007,2.195
1,6,2009,2.19899999999999
3,4,2011,2.202
4,3,2008,2.21199999999999
4,26,2011,2.212
3,29,2008,2.22199999999999
3,10,2010,2.22299999999999
2,16,2012,2.22299999999999
11,25,2008,2.23099999999999
1,7,2013,2.23099999999999
5,9,2011,2.23599999999999
3,20,2012,2.241
10,21,2010,2.24299999999999
1,5,2005,2.24499999999999
11,13,2007,2.249
12,10,2009,2.26199999999999
5,9,2010,2.265
5,28,2004,2.27899999999999
2,19,2008,2.28299999999999
9,20,2005,2.283
2,20,2004,2.29399999999999
2,19,2007,2.30399999999999
11,7,2006,2.309
3,11,2012,2.314
1,11,2008,2.32299999999999
4,4,2012,2.32699999999999
12,20,2009,2.327
10,2,2006,2.32899999999999
4,22,2011,2.32999999999999
4,24,2005,2.34399999999999
1,25,2012,2.34799999999999
4,23,2005,2.35399999999999
4,7,2006,2.35399999999999
2,5,2006,2.357
9,30,2007,2.357
12,2,2007,2.359
6,3,2011,2.36499999999999
4,26,2006,2.36799999999999
2,20,2010,2.36799999999999
10,20,2009,2.37
11,20,2006,2.37499999999999
12,19,2012,2.37499999999999
4,27,2005,2.382
11,6,2010,2.382
4,3,2004,2.38999999999999
8,6,2009,2.391
11,18,2009,2.39699999999999
5,10,2004,2.418
5,26,2012,2.42299999999999
5,31,2009,2.423
11,9,2010,2.431
9,21,2007,2.43199999999999
2,12,2012,2.43499999999999
7,19,2007,2.448
2,27,2011,2.44999999999999
2,15,2012,2.45099999999999
11,17,2009,2.451
6,5,2010,2.454
11,19,2007,2.455
4,1,2010,2.46099999999999
2,3,2010,2.47299999999999
3,28,2011,2.473
10,26,2005,2.47699999999999
12,30,2007,2.48599999999999
3,27,2004,2.488
6,19,2005,2.49399999999999
4,6,2013,2.49699999999999
10,19,2009,2.504
10,22,2004,2.505
12,16,2007,2.507
3,1,2011,2.508
1,7,2006,2.51
11,7,2004,2.516
11,8,2012,2.524
11,15,2006,2.534
11,11,2011,2.53799999999999
2,17,2006,2.54599999999999
5,4,2007,2.54799999999999
12,16,2006,2.55399999999999
2,14,2004,2.56399999999999
11,8,2008,2.571
3,25,2010,2.57899999999999
12,31,2011,2.579
1,24,2004,2.58599999999999
12,13,2011,2.58999999999999
11,21,2004,2.599
12,27,2008,2.6
1,26,2009,2.60999999999999
5,23,2008,2.61299999999999
12,8,2013,2.62199999999999
4,14,2006,2.62399999999999
12,7,2010,2.63199999999999
12,8,2006,2.633
1,26,2012,2.634
11,21,2006,2.64999999999999
10,27,2010,2.663
1,9,2013,2.678
6,13,2009,2.68699999999999
1,26,2004,2.692
12,7,2005,2.696
11,22,2004,2.69799999999999
3,30,2013,2.69899999999999
5,3,2012,2.7
3,16,2008,2.71099999999999
10,20,2010,2.71199999999999
2,3,2006,2.71399999999999
12,11,2010,2.71499999999999
7,13,2012,2.71499999999999
11,28,2006,2.72599999999999
1,11,2011,2.729
11,8,2006,2.73599999999999
2,4,2004,2.73699999999999
3,2,2012,2.75299999999999
10,7,2010,2.75899999999999
10,17,2007,2.75999999999999
2,6,2004,2.76
5,4,2012,2.76099999999999
10,2,2010,2.76999999999999
2,7,2004,2.78299999999999
4,18,2004,2.78399999999999
1,26,2006,2.795
3,19,2013,2.795
5,27,2008,2.80799999999999
4,11,2007,2.80899999999999
11,5,2008,2.81299999999999
3,1,2007,2.82099999999999
6,2,2011,2.82199999999999
2,2,2010,2.83099999999999
10,29,2013,2.83599999999999
12,27,2007,2.838
4,23,2011,2.87699999999999
11,4,2006,2.87899999999999
11,10,2010,2.88299999999999
9,18,2010,2.889
12,29,2012,2.89699999999998
4,26,2010,2.907
4,15,2011,2.922
11,12,2004,2.92699999999999
12,13,2010,2.935
5,6,2009,2.94299999999999
10,28,2013,2.95
11,16,2006,2.959
2,8,2013,2.96199999999998
5,7,2005,2.96299999999999
4,9,2006,2.96899999999999
12,29,2009,2.97299999999999
2,20,2007,2.99499999999999
11,10,2004,2.99599999999999
10,1,2007,3.02499999999999
4,14,2007,3.036
2,13,2007,3.04599999999998
5,29,2011,3.06999999999999
1,27,2006,3.07699999999999
4,23,2006,3.08299999999999
2,24,2005,3.09599999999998
10,16,2007,3.09899999999998
5,28,2011,3.10299999999999
1,10,2004,3.10299999999999
4,12,2007,3.10599999999999
10,31,2010,3.11399999999998
1,30,2010,3.11499999999999
5,31,2011,3.122
11,16,2012,3.12399999999999
6,7,2011,3.12399999999999
1,27,2010,3.13499999999998
11,5,2005,3.15
12,13,2008,3.15499999999999
11,26,2004,3.16199999999999
4,21,2004,3.176
12,3,2013,3.18699999999999
2,19,2006,3.19499999999998
10,5,2010,3.19699999999999
2,25,2009,3.204
4,22,2006,3.20499999999999
6,4,2009,3.21999999999999
2,4,2006,3.21999999999999
5,27,2013,3.23
9,12,2011,3.23599999999998
1,28,2007,3.23699999999999
4,11,2009,3.24099999999999
10,5,2008,3.25399999999999
4,7,2009,3.25399999999999
1,12,2011,3.26199999999999
6,2,2010,3.262
10,5,2006,3.26999999999998
3,3,2004,3.27199999999999
10,6,2010,3.27699999999998
10,11,2007,3.27999999999999
1,15,2004,3.28099999999999
3,22,2012,3.28699999999999
5,28,2008,3.28799999999999
4,22,2008,3.291
10,9,2007,3.294
1,14,2004,3.3
2,11,2010,3.30399999999999
1,5,2013,3.30899999999999
5,9,2013,3.31299999999999
5,17,2010,3.33299999999999
3,30,2005,3.346
5,26,2008,3.34899999999999
1,23,2013,3.35299999999999
12,8,2005,3.35799999999999
12,6,2012,3.35799999999999
11,23,2006,3.39599999999999
12,4,2010,3.41399999999999
11,9,2005,3.42299999999999
11,9,2008,3.42699999999998
2,22,2010,3.44599999999998
12,29,2011,3.457
12,12,2012,3.46899999999998
4,23,2007,3.46999999999999
1,21,2008,3.47799999999999
3,21,2007,3.49099999999998
1,27,2013,3.52399999999998
3,17,2009,3.54
11,9,2004,3.55299999999999
4,16,2011,3.55799999999999
3,18,2005,3.55999999999999
4,8,2006,3.56099999999999
7,30,2012,3.566
12,27,2010,3.58099999999999
5,28,2013,3.59199999999999
6,16,2005,3.593
3,2,2005,3.60499999999999
11,9,2012,3.62199999999998
3,13,2008,3.63399999999999
10,17,2005,3.64499999999999
7,23,2013,3.67299999999999
11,23,2013,3.67499999999999
4,19,2004,3.68299999999999
5,3,2007,3.69399999999999
10,4,2010,3.70399999999998
11,28,2009,3.71299999999999
5,18,2010,3.72699999999999
3,5,2011,3.733
10,24,2012,3.74299999999999
6,1,2009,3.74399999999998
4,24,2011,3.74599999999998
11,27,2009,3.75299999999999
10,27,2005,3.75399999999998
2,21,2009,3.78
10,3,2010,3.78099999999999
12,6,2013,3.784
3,19,2012,3.79199999999999
11,12,2011,3.79599999999998
12,15,2012,3.79599999999999
12,1,2010,3.799
3,21,2012,3.807
1,4,2006,3.81899999999999
12,29,2008,3.81999999999999
4,15,2007,3.82499999999999
2,26,2009,3.83799999999999
1,18,2012,3.841
3,8,2011,3.85399999999999
3,11,2011,3.87
3,5,2009,3.88799999999998
12,27,2012,3.88999999999999
1,25,2005,3.89099999999999
3,24,2006,3.89099999999999
1,10,2013,3.89399999999998
4,8,2013,3.90299999999999
1,3,2009,3.90699999999999
4,20,2004,3.90899999999999
3,10,2011,3.921
5,25,2010,3.93599999999999
4,23,2008,3.95199999999999
9,19,2010,3.95599999999999
11,11,2006,3.96599999999999
6,2,2009,3.96699999999999
11,6,2009,3.96999999999999
3,20,2007,3.97099999999998
4,20,2007,3.97799999999998
11,18,2011,3.99599999999999
4,7,2005,3.99999999999999
12,29,2007,4.00699999999999
12,30,2009,4.01499999999998
4,20,2011,4.016
10,3,2011,4.019
4,29,2010,4.02199999999999
3,12,2012,4.02499999999999
2,14,2012,4.02699999999998
4,25,2011,4.02899999999999
3,30,2006,4.03799999999999
6,8,2005,4.044
1,14,2010,4.06299999999999
4,17,2011,4.07099999999999
7,18,2007,4.07499999999999
12,15,2006,4.09699999999999
5,4,2005,4.09799999999999
2,20,2008,4.12199999999998
3,9,2013,4.12999999999999
12,14,2009,4.13099999999999
6,3,2009,4.13299999999998
4,6,2006,4.13799999999998
5,15,2005,4.15
12,28,2007,4.16399999999999
2,18,2006,4.17199999999998
12,8,2010,4.17699999999999
1,31,2011,4.179
5,23,2006,4.18399999999999
3,21,2009,4.19699999999999
10,24,2004,4.202
3,27,2006,4.20999999999999
11,12,2007,4.21299999999999
11,4,2004,4.21399999999999
1,2,2010,4.215
1,13,2006,4.222
12,14,2012,4.24799999999999
12,25,2006,4.248
11,3,2004,4.27099999999999
3,4,2005,4.29599999999999
10,13,2007,4.3
2,14,2011,4.304
11,11,2004,4.30799999999999
12,30,2011,4.31099999999999
4,7,2013,4.31599999999999
4,10,2006,4.32399999999999
10,28,2005,4.32699999999999
10,25,2004,4.333
4,6,2010,4.33999999999999
5,2,2007,4.37799999999999
11,10,2007,4.382
3,21,2013,4.383
3,5,2005,4.38899999999999
3,24,2005,4.40099999999999
10,18,2005,4.41199999999999
1,14,2011,4.438
11,4,2011,4.44399999999998
4,4,2013,4.452
3,23,2009,4.47099999999999
1,24,2010,4.47999999999998
12,21,2007,4.481
4,22,2010,4.48499999999998
3,9,2010,4.50699999999998
11,28,2004,4.516
6,6,2009,4.52599999999999
12,10,2010,4.53099999999998
1,2,2009,4.55099999999999
5,28,2010,4.551
10,31,2012,4.555
4,25,2012,4.56199999999999
3,18,2006,4.56399999999998
12,22,2009,4.56699999999999
12,28,2008,4.59
3,14,2008,4.59499999999999
11,22,2011,4.62499999999999
10,31,2008,4.62899999999999
11,24,2010,4.656
6,1,2011,4.66899999999999
3,24,2012,4.68
6,24,2013,4.69899999999999
3,1,2005,4.71099999999999
2,21,2010,4.71499999999998
12,28,2006,4.71999999999999
12,31,2009,4.72399999999999
3,7,2010,4.72799999999999
1,10,2008,4.74499999999999
2,9,2010,4.74799999999999
6,5,2009,4.754
9,23,2007,4.771
4,10,2012,4.80099999999999
11,2,2006,4.80499999999999
11,8,2004,4.80599999999999
7,22,2013,4.80999999999999
4,29,2005,4.81599999999999
11,22,2006,4.84399999999999
12,3,2005,4.84899999999999
8,1,2011,4.866
12,17,2007,4.86799999999999
6,4,2010,4.86899999999999
1,9,2004,4.86899999999999
2,26,2006,4.875
1,13,2011,4.877
10,30,2010,4.91099999999997
12,19,2008,4.91199999999999
4,18,2011,4.91799999999999
3,8,2006,4.93299999999999
2,21,2004,4.93699999999998
1,3,2004,4.949
2,24,2011,4.95799999999999
6,18,2005,4.964
4,27,2012,4.96499999999999
11,1,2012,4.992
3,15,2008,4.99599999999998
2,5,2009,5.01299999999999
12,26,2004,5.03999999999999
2,24,2004,5.04999999999998
6,3,2010,5.05599999999999
9,22,2013,5.056
8,1,2012,5.05899999999999
2,17,2005,5.06399999999998
6,5,2012,5.066
5,25,2011,5.074
3,20,2006,5.07599999999999
1,3,2007,5.081
1,8,2004,5.10999999999999
1,7,2004,5.13999999999999
1,19,2006,5.165
3,26,2007,5.166
4,8,2011,5.16999999999999
3,9,2006,5.18999999999999
1,5,2007,5.209
1,6,2013,5.20999999999998
11,19,2011,5.21299999999999
11,6,2011,5.22699999999998
3,2,2010,5.228
9,29,2013,5.229
9,10,2011,5.243
10,10,2007,5.25699999999999
4,21,2011,5.261
12,23,2008,5.27099999999999
2,7,2012,5.28099999999999
5,11,2010,5.293
11,30,2007,5.297
6,26,2013,5.30599999999999
6,9,2005,5.31599999999999
2,13,2012,5.33199999999998
10,23,2004,5.33399999999999
3,5,2013,5.34899999999999
5,26,2011,5.354
2,8,2012,5.36
2,15,2004,5.40699999999999
3,15,2009,5.42
1,12,2005,5.42299999999998
4,5,2013,5.436
4,7,2011,5.44199999999998
1,30,2011,5.44599999999998
1,10,2006,5.447
2,12,2009,5.44999999999998
11,20,2009,5.466
11,22,2013,5.48899999999999
10,12,2007,5.50999999999999
12,21,2009,5.52399999999998
3,12,2006,5.53299999999997
11,19,2010,5.53899999999999
10,28,2004,5.54699999999999
6,6,2011,5.55799999999999
5,26,2010,5.59299999999999
2,18,2009,5.60499999999999
4,2,2010,5.606
2,11,2009,5.61399999999998
3,22,2011,5.62799999999998
2,12,2007,5.63599999999998
4,3,2010,5.665
5,6,2013,5.66799999999999
10,15,2009,5.68999999999999
3,21,2006,5.70499999999999
5,10,2005,5.70499999999999
10,18,2007,5.713
12,13,2012,5.71999999999998
2,10,2009,5.72699999999997
4,8,2009,5.75299999999998
12,1,2007,5.766
12,8,2007,5.78099999999999
7,31,2012,5.80599999999999
2,14,2005,5.80899999999999
1,30,2008,5.832
9,21,2013,5.83999999999999
3,8,2010,5.84199999999997
3,2,2006,5.85899999999998
11,5,2011,5.88299999999998
5,24,2008,5.88999999999998
2,19,2013,5.91399999999999
11,26,2005,5.918
11,26,2006,5.943
1,3,2008,5.947
7,31,2011,5.954
5,27,2010,6.00399999999999
5,15,2011,6.02399999999998
5,25,2008,6.03699999999998
6,4,2012,6.04099999999999
1,28,2004,6.046
4,3,2005,6.05299999999999
6,4,2011,6.05699999999999
1,22,2008,6.07199999999999
2,10,2010,6.09999999999999
11,21,2009,6.134
11,12,2006,6.14599999999999
3,8,2013,6.14999999999998
2,13,2005,6.15799999999999
2,20,2013,6.15899999999999
11,4,2005,6.214
2,28,2012,6.22299999999999
1,1,2011,6.22799999999998
11,3,2006,6.24199999999999
11,28,2010,6.248
4,13,2006,6.256
4,1,2013,6.26499999999999
9,30,2013,6.26499999999999
1,11,2006,6.28999999999999
4,4,2005,6.29499999999999
1,28,2006,6.30299999999999
2,15,2005,6.32699999999999
2,25,2010,6.354
11,27,2004,6.35799999999999
12,7,2013,6.38999999999998
5,8,2013,6.39299999999999
3,13,2006,6.40199999999998
9,22,2007,6.43699999999998
2,7,2007,6.439
3,13,2011,6.44199999999999
11,24,2011,6.44899999999999
1,25,2009,6.45699999999998
12,18,2012,6.47399999999999
1,30,2006,6.49199999999999
4,28,2005,6.49599999999998
1,31,2006,6.50099999999999
6,17,2005,6.50299999999999
11,11,2007,6.53099999999999
11,3,2005,6.611
11,30,2005,6.62599999999999
3,29,2010,6.628
10,10,2011,6.645
2,20,2011,6.65699999999998
12,15,2009,6.685
1,29,2006,6.71099999999999
11,19,2012,6.72
2,24,2007,6.721
1,24,2013,6.74499999999998
5,10,2010,6.78699999999999
12,9,2010,6.79399999999998
3,27,2007,6.82299999999999
4,13,2010,6.82399999999999
6,5,2011,6.89099999999998
1,23,2010,6.90999999999998
11,23,2011,6.911
3,15,2006,6.92799999999999
3,20,2013,6.93299999999999
3,25,2004,6.93999999999999
1,17,2006,6.96099999999999
12,21,2008,6.97299999999999
10,11,2011,6.99
2,16,2005,6.99699999999999
2,28,2007,7.00099999999999
12,3,2010,7.01699999999999
1,1,2010,7.02899999999999
4,17,2006,7.03499999999999
2,1,2006,7.04
3,26,2006,7.04399999999999
3,17,2011,7.04699999999999
9,11,2011,7.065
2,19,2004,7.08199999999999
1,17,2010,7.09899999999999
10,20,2007,7.115
2,4,2010,7.185
2,23,2005,7.22199999999998
12,14,2008,7.22599999999999
11,25,2005,7.24299999999999
1,22,2009,7.26599999999999
3,4,2010,7.27299999999999
2,21,2007,7.317
4,2,2006,7.31799999999999
12,25,2005,7.326
6,28,2011,7.33499999999999
3,16,2006,7.38699999999999
3,31,2010,7.389
11,19,2013,7.39099999999999
4,9,2009,7.40799999999998
1,3,2011,7.40999999999999
2,28,2010,7.41299999999999
11,27,2010,7.42999999999999
10,3,2008,7.44299999999999
12,2,2010,7.44899999999999
1,29,2005,7.44999999999999
4,15,2006,7.46999999999998
2,27,2005,7.473
2,2,2006,7.49799999999999
12,4,2007,7.50399999999999
1,29,2008,7.55499999999998
3,29,2005,7.55599999999998
3,26,2012,7.65299999999999
12,15,2010,7.691
3,31,2013,7.69199999999998
2,21,2008,7.69799999999997
5,16,2011,7.69799999999998
5,16,2005,7.69999999999999
12,16,2009,7.70599999999999
3,4,2006,7.74899999999999
5,19,2005,7.767
3,10,2006,7.77499999999997
3,14,2011,7.78799999999998
1,26,2013,7.79499999999998
12,22,2006,7.818
3,11,2006,7.83999999999998
12,17,2008,7.863
3,7,2013,7.86899999999999
5,17,2005,7.88899999999999
4,9,2005,7.908
11,28,2012,7.913
12,21,2006,7.938
12,3,2007,8.01999999999999
4,10,2009,8.02399999999998
3,27,2005,8.031
2,9,2009,8.04399999999998
5,3,2009,8.04599999999998
10,29,2010,8.04799999999999
6,25,2013,8.11099999999999
11,27,2006,8.11299999999999
12,30,2010,8.115
11,6,2005,8.162
3,16,2009,8.16599999999999
5,21,2006,8.18499999999999
11,27,2008,8.19099999999998
2,23,2010,8.22999999999999
10,28,2010,8.25799999999999
12,25,2010,8.26099999999999
1,27,2004,8.32499999999999
4,4,2010,8.326
3,12,2010,8.34399999999999
1,4,2005,8.35499999999998
3,1,2004,8.35699999999997
6,29,2011,8.35999999999999
3,13,2010,8.377
11,21,2013,8.434
2,4,2008,8.44899999999998
12,16,2012,8.46099999999998
12,8,2009,8.468
3,22,2009,8.48399999999999
12,23,2005,8.49199999999998
3,27,2011,8.53599999999999
12,20,2012,8.538
11,21,2011,8.54899999999999
12,11,2006,8.55899999999999
5,1,2009,8.56499999999999
2,8,2009,8.57099999999999
1,15,2006,8.611
2,28,2005,8.613
2,24,2009,8.633
4,21,2007,8.63399999999998
3,7,2011,8.66899999999999
1,7,2008,8.67899999999998
11,28,2005,8.69
11,23,2010,8.72
1,25,2013,8.73599999999999
3,1,2012,8.76699999999998
3,26,2004,8.773
4,20,2010,8.783
12,11,2009,8.80999999999997
3,2,2011,8.82799999999999
11,20,2011,8.83299999999998
5,7,2013,8.87099999999998
10,23,2010,8.91999999999999
5,6,2005,8.94799999999998
5,18,2011,8.95999999999998
3,29,2012,8.99899999999998
3,6,2011,9.03599999999999
4,1,2006,9.05599999999998
3,17,2006,9.06299999999999
4,11,2010,9.081
3,3,2011,9.081
11,4,2008,9.091
1,24,2009,9.13099999999999
10,22,2012,9.224
12,7,2009,9.261
3,14,2006,9.27999999999998
2,23,2007,9.28499999999999
3,25,2006,9.28699999999998
4,26,2012,9.29199999999997
2,11,2005,9.293
12,5,2010,9.32699999999998
11,26,2008,9.35599999999998
3,2,2004,9.39399999999999
10,4,2011,9.44799999999999
12,14,2006,9.47599999999999
2,7,2010,9.47899999999999
4,11,2006,9.55599999999999
11,22,2010,9.55999999999997
1,28,2005,9.56999999999999
4,22,2007,9.58499999999999
3,31,2006,9.60199999999999
10,4,2008,9.63499999999999
12,25,2012,9.63599999999998
12,26,2008,9.63800000000001
2,13,2009,9.73199999999998
12,14,2010,9.75799999999998
5,8,2005,9.77699999999999
11,8,2010,9.838
5,17,2011,9.83999999999998
3,5,2006,9.882
12,18,2008,9.93200000000001
1,2,2005,9.93799999999998
1,4,2007,9.94099999999999
3,25,2012,10.014
11,14,2006,10.072
12,20,2005,10.115
3,1,2009,10.156
12,6,2010,10.159
4,11,2012,10.189
3,30,2012,10.189
12,6,2007,10.217
10,23,2012,10.259
5,22,2006,10.276
2,12,2005,10.342
1,23,2009,10.348
3,3,2006,10.379
12,22,2008,10.382
12,9,2006,10.385
12,12,2006,10.386
2,27,2004,10.404
11,21,2012,10.418
12,17,2012,10.447
1,18,2006,10.455
10,17,2004,10.456
10,21,2004,10.487
12,4,2012,10.525
1,19,2012,10.531
1,8,2008,10.539
1,24,2012,10.54
5,5,2009,10.556
1,9,2008,10.579
3,30,2010,10.605
4,8,2005,10.64
4,1,2012,10.654
5,5,2005,10.664
3,1,2006,10.671
11,3,2008,10.711
12,24,2008,10.72
12,6,2004,10.79
2,29,2012,10.82
3,6,2013,10.825
3,7,2006,10.905
11,29,2005,10.916
4,21,2010,10.984
2,5,2010,11.01
12,26,2010,11.02
3,29,2006,11.038
1,12,2010,11.053
2,1,2008,11.066
5,18,2005,11.162
2,25,2008,11.18
3,18,2011,11.226
12,10,2006,11.231
2,22,2008,11.241
12,20,2007,11.259
12,16,2008,11.373
10,19,2007,11.478
1,2,2011,11.479
2,14,2009,11.486
2,9,2007,11.511
1,27,2005,11.566
2,8,2007,11.573
4,27,2010,11.602
1,23,2008,11.634
12,13,2006,11.645
10,18,2004,11.688
4,16,2006,11.697
2,15,2009,11.768
3,4,2009,11.809
1,31,2008,11.818
1,26,2010,11.818
11,7,2010,11.824
11,8,2005,11.932
1,25,2010,11.948
11,20,2013,11.953
2,7,2009,11.967
5,4,2009,11.978
3,28,2005,11.996
2,26,2010,12.04
3,3,2010,12.069
1,14,2006,12.096
4,14,2012,12.105
4,28,2010,12.137
2,23,2004,12.2
2,18,2005,12.214
12,26,2012,12.283
4,5,2010,12.377
12,26,2005,12.476
2,22,2004,12.48
2,6,2009,12.483
2,26,2011,12.519
12,5,2012,12.527
11,13,2006,12.614
3,13,2012,12.617
2,2,2008,12.634
3,15,2012,12.709
1,26,2005,12.72
4,12,2006,12.846
12,17,2010,12.898
11,18,2012,12.915
1,3,2005,12.954
5,2,2009,13.079
3,21,2005,13.11
1,24,2008,13.124
3,26,2011,13.21
3,18,2012,13.277
11,20,2012,13.316
10,6,2011,13.326
3,19,2005,13.332
12,23,2010,13.388
2,27,2007,13.399
3,28,2006,13.451
2,6,2010,13.477
3,15,2011,13.5
3,31,2012,13.588
3,23,2011,13.604
2,24,2010,13.617
2,25,2007,13.648
1,13,2010,13.65
2,23,2008,13.876
2,22,2005,13.932
5,9,2005,13.944
1,1,2005,14.031
12,26,2006,14.032
11,17,2012,14.122
4,5,2006,14.145
4,12,2012,14.205
12,29,2005,14.22
12,24,2012,14.314
2,22,2007,14.35
3,27,2012,14.381
12,21,2005,14.571
1,25,2008,14.644
10,26,2004,14.662
1,11,2005,14.67
2,25,2011,14.777
10,27,2004,14.815
1,1,2004,14.824
12,15,2008,14.857
4,12,2010,14.95
11,7,2005,15.026
2,2,2004,15.056
12,27,2006,15.057
12,9,2004,15.185
12,7,2007,15.198
3,28,2012,15.274
11,20,2010,15.457
2,26,2007,15.519
12,28,2010,15.589
2,3,2004,15.784
12,18,2007,15.818
4,3,2006,15.831
3,14,2012,15.912
2,20,2005,16.008
2,16,2004,16.136
1,22,2012,16.164
2,15,2011,16.321
1,23,2012,16.362
2,11,2007,16.422
12,27,2005,16.469
11,21,2010,16.508
1,26,2008,16.591
2,19,2011,16.593
3,16,2011,16.797
12,18,2005,16.828
3,20,2005,16.892
12,13,2009,17.019
2,21,2005,17.039
3,6,2006,17.089
1,7,2005,17.142
10,5,2011,17.295
2,17,2009,17.357
1,6,2008,17.423
2,19,2005,17.493
12,27,2004,17.784
2,22,2009,17.798
11,2,2008,18.111
2,17,2011,18.113
12,21,2012,18.144
3,23,2005,18.509
12,22,2005,18.656
2,18,2011,18.827
11,1,2008,18.885
2,27,2010,18.952
12,25,2008,18.98
2,10,2007,19.107
2,24,2008,19.31
3,3,2009,19.509
1,2,2004,19.513
4,13,2012,19.531
12,3,2012,19.603
1,3,2006,19.833
3,19,2011,19.836
12,19,2007,19.909
2,3,2008,19.953
1,28,2008,19.989
12,12,2009,20.126
10,25,2010,20.1850000000001
2,16,2009,20.244
3,2,2009,20.408
4,4,2006,20.449
2,18,2004,20.495
12,7,2004,20.771
3,22,2005,20.801
3,25,2011,20.959
3,16,2012,21.058
