Month,Day,Year,sum
12,19,2004,0.074
11,13,2004,0.074
1,12,2007,0.074
4,16,2009,0.074
11,18,2006,0.074
8,20,2004,0.073
2,24,2006,0.073
10,30,2006,0.073
2,19,2009,0.073
11,23,2009,0.073
1,25,2011,0.073
1,7,2012,0.073
2,11,2005,0.072
2,14,2005,0.072
9,6,2006,0.072
8,29,2006,0.072
2,11,2013,0.072
2,11,2004,0.072
1,15,2009,0.072
9,28,2010,0.072
10,20,2010,0.072
1,23,2011,0.071
6,21,2012,0.071
11,25,2012,0.071
7,26,2009,0.071
4,28,2012,0.071
10,22,2008,0.071
10,7,2004,0.07
9,16,2006,0.07
3,10,2013,0.07
9,25,2006,0.07
6,17,2007,0.07
9,20,2007,0.07
9,28,2011,0.07
11,26,2011,0.07
7,5,2006,0.069
6,28,2010,0.069
2,9,2004,0.069
10,17,2005,0.069
11,23,2008,0.069
12,3,2008,0.069
1,9,2009,0.069
7,6,2009,0.069
6,11,2010,0.069
8,18,2010,0.068
2,17,2013,0.068
9,11,2011,0.068
5,31,2004,0.068
2,25,2005,0.068
10,24,2005,0.068
8,28,2006,0.068
9,11,2008,0.068
9,29,2008,0.068
2,1,2009,0.068
6,22,2011,0.068
7,5,2011,0.068
4,9,2013,0.068
10,31,2006,0.068
4,22,2004,0.067
5,19,2011,0.067
6,24,2005,0.067
7,27,2005,0.067
4,23,2006,0.067
2,18,2008,0.067
7,31,2010,0.067
5,8,2006,0.066
8,25,2011,0.066
12,17,2005,0.066
8,11,2006,0.066
7,14,2007,0.066
2,18,2009,0.066
1,18,2007,0.065
6,11,2004,0.065
12,12,2007,0.065
9,8,2012,0.065
8,22,2005,0.065
9,22,2010,0.065
2,9,2011,0.065
9,18,2012,0.065
10,10,2013,0.065
10,11,2013,0.065
10,25,2007,0.064
7,8,2009,0.064
10,29,2013,0.064
2,1,2007,0.064
11,24,2008,0.064
1,16,2009,0.064
8,14,2009,0.064
8,30,2008,0.063
6,10,2006,0.063
8,13,2006,0.063
9,7,2006,0.063
10,17,2008,0.063
2,3,2009,0.063
1,3,2010,0.063
7,28,2011,0.063
1,28,2012,0.063
8,31,2012,0.063
5,2,2004,0.062
4,7,2004,0.062
11,18,2008,0.062
8,9,2009,0.062
6,13,2012,0.062
12,30,2012,0.062
4,2,2004,0.062
8,13,2013,0.062
8,2,2007,0.062
9,13,2007,0.062
1,13,2008,0.062
11,5,2010,0.062
8,1,2012,0.062
7,12,2004,0.061
5,5,2004,0.061
2,22,2005,0.061
10,23,2005,0.061
5,18,2007,0.061
6,7,2007,0.061
5,5,2012,0.061
6,26,2009,0.061
7,24,2012,0.061
6,8,2009,0.06
11,17,2005,0.06
7,16,2008,0.06
8,4,2010,0.06
2,3,2011,0.06
4,27,2008,0.059
12,9,2008,0.059
9,27,2005,0.059
10,20,2009,0.059
8,7,2010,0.059
9,11,2007,0.059
9,28,2006,0.059
12,8,2009,0.059
7,30,2009,0.058
8,26,2011,0.058
5,10,2011,0.058
8,10,2007,0.058
2,8,2005,0.058
11,3,2010,0.058
5,6,2004,0.057
12,6,2008,0.057
11,29,2006,0.057
6,12,2008,0.057
4,22,2009,0.057
3,7,2012,0.057
11,24,2013,0.057
8,26,2007,0.056
11,5,2012,0.056
8,17,2013,0.056
10,8,2011,0.056
11,23,2005,0.056
11,14,2008,0.056
5,26,2009,0.056
7,7,2010,0.056
9,14,2010,0.056
8,31,2011,0.056
11,22,2004,0.055
8,29,2008,0.055
3,6,2007,0.055
11,30,2008,0.055
5,9,2013,0.055
6,18,2004,0.055
2,17,2008,0.055
8,31,2013,0.055
3,5,2005,0.055
5,28,2009,0.054
9,12,2011,0.054
8,23,2005,0.054
10,29,2008,0.054
2,26,2011,0.054
12,4,2006,0.054
9,4,2011,0.054
1,22,2013,0.054
5,4,2013,0.054
2,4,2013,0.053
7,11,2009,0.053
9,4,2006,0.053
11,1,2009,0.053
10,10,2012,0.053
8,20,2013,0.053
8,24,2005,0.053
7,3,2007,0.053
7,25,2009,0.053
6,24,2009,0.052
8,28,2012,0.052
4,2,2013,0.052
8,2,2005,0.052
10,10,2006,0.052
1,23,2006,0.052
1,8,2012,0.052
5,7,2012,0.052
5,19,2012,0.052
7,25,2012,0.052
5,2,2013,0.052
4,23,2004,0.051
4,4,2004,0.051
8,15,2006,0.051
12,6,2005,0.051
12,11,2005,0.051
12,19,2006,0.051
12,4,2009,0.051
1,28,2010,0.051
10,11,2010,0.051
11,25,2010,0.051
9,7,2013,0.051
12,16,2006,0.051
1,15,2007,0.051
10,24,2011,0.05
7,15,2004,0.05
6,14,2005,0.05
8,16,2007,0.05
1,21,2008,0.05
2,2,2009,0.05
5,29,2012,0.05
6,27,2007,0.05
10,22,2007,0.05
9,28,2008,0.05
1,31,2009,0.05
5,22,2009,0.05
5,7,2010,0.049
9,28,2005,0.049
10,11,2006,0.049
11,26,2008,0.049
4,5,2009,0.049
10,18,2011,0.049
9,7,2005,0.049
9,12,2006,0.049
2,27,2009,0.049
10,11,2012,0.049
1,20,2004,0.048
2,26,2005,0.048
12,12,2005,0.048
9,26,2006,0.048
1,16,2008,0.048
4,17,2008,0.048
3,12,2009,0.048
11,24,2009,0.048
9,21,2012,0.048
10,2,2012,0.048
9,10,2008,0.048
4,2,2007,0.047
7,30,2008,0.047
9,10,2010,0.047
2,15,2006,0.047
9,8,2006,0.047
3,2,2008,0.047
8,21,2012,0.047
1,21,2004,0.047
4,29,2004,0.047
7,14,2004,0.047
9,13,2012,0.047
3,18,2013,0.047
9,6,2005,0.047
6,29,2008,0.046
8,3,2009,0.046
5,25,2007,0.046
8,5,2007,0.046
1,27,2010,0.046
9,5,2006,0.046
6,4,2011,0.046
9,21,2005,0.046
9,1,2006,0.046
10,28,2006,0.046
11,4,2007,0.046
10,21,2008,0.046
11,17,2008,0.046
9,1,2012,0.046
5,20,2013,0.046
1,31,2005,0.045
8,4,2011,0.045
8,13,2004,0.045
6,22,2007,0.045
7,27,2004,0.045
10,1,2006,0.045
10,28,2008,0.045
11,30,2009,0.045
8,1,2010,0.045
11,4,2010,0.045
9,3,2012,0.045
12,1,2009,0.044
6,23,2004,0.044
1,17,2007,0.044
8,19,2010,0.044
10,17,2012,0.044
10,21,2006,0.044
7,26,2008,0.044
12,4,2008,0.044
7,21,2009,0.044
9,24,2011,0.044
10,23,2013,0.044
3,27,2009,0.043
7,25,2007,0.043
11,9,2013,0.043
3,15,2005,0.043
11,21,2005,0.043
8,9,2006,0.043
1,31,2007,0.043
8,3,2010,0.043
9,12,2010,0.043
9,19,2012,0.043
8,4,2013,0.043
1,14,2009,0.043
1,26,2011,0.043
1,27,2011,0.043
2,2,2011,0.043
9,9,2013,0.043
5,1,2004,0.042
7,31,2004,0.042
12,15,2013,0.042
3,8,2005,0.042
8,14,2005,0.042
11,18,2005,0.042
3,22,2008,0.042
10,1,2010,0.042
12,7,2011,0.042
5,11,2012,0.042
7,30,2012,0.042
10,26,2006,0.042
11,2,2007,0.042
11,21,2007,0.042
8,2,2008,0.041
8,25,2007,0.041
8,7,2005,0.041
5,19,2008,0.041
3,15,2010,0.041
5,12,2010,0.041
6,11,2012,0.041
11,20,2004,0.041
1,21,2005,0.041
8,3,2005,0.041
12,8,2006,0.041
1,27,2007,0.041
8,14,2007,0.041
1,2,2011,0.041
7,27,2011,0.041
8,22,2012,0.041
7,29,2009,0.041
7,14,2010,0.041
12,8,2011,0.041
5,6,2012,0.041
8,15,2010,0.04
7,7,2011,0.04
9,9,2004,0.04
4,25,2006,0.04
8,25,2006,0.04
11,17,2006,0.04
7,24,2007,0.04
9,26,2004,0.04
11,20,2005,0.04
10,19,2013,0.04
8,16,2005,0.04
4,29,2007,0.039
12,29,2006,0.039
10,26,2007,0.039
12,2,2009,0.039
6,15,2011,0.039
7,3,2011,0.039
8,3,2013,0.039
1,29,2007,0.039
1,17,2008,0.039
5,5,2008,0.039
10,8,2008,0.039
2,10,2011,0.039
8,20,2012,0.039
8,23,2012,0.039
4,11,2013,0.039
10,7,2006,0.038
2,16,2008,0.038
4,18,2010,0.038
12,17,2004,0.038
2,2,2005,0.038
10,22,2005,0.038
8,21,2006,0.038
7,26,2007,0.038
2,15,2013,0.038
3,14,2005,0.038
11,15,2008,0.038
3,13,2009,0.038
9,2,2011,0.038
9,17,2012,0.038
9,10,2013,0.038
3,6,2005,0.037
5,12,2005,0.037
12,7,2006,0.037
3,14,2007,0.037
12,13,2007,0.037
10,23,2008,0.037
12,17,2011,0.037
12,23,2011,0.037
10,1,2012,0.037
10,15,2004,0.037
10,27,2007,0.037
6,8,2008,0.037
3,18,2010,0.037
6,24,2011,0.037
9,3,2011,0.037
9,5,2011,0.037
6,30,2013,0.037
12,9,2007,0.036
2,11,2008,0.036
8,8,2005,0.036
11,9,2005,0.036
10,22,2006,0.036
2,27,2008,0.036
9,2,2008,0.036
12,5,2008,0.036
12,3,2009,0.036
10,2,2010,0.036
12,10,2013,0.036
12,17,2013,0.036
5,13,2004,0.036
5,24,2004,0.036
7,28,2004,0.036
11,4,2004,0.036
6,15,2013,0.036
7,7,2013,0.036
8,30,2013,0.035
8,18,2004,0.035
6,23,2007,0.035
2,15,2012,0.035
4,10,2004,0.035
8,20,2005,0.035
12,5,2005,0.035
1,24,2006,0.035
9,30,2006,0.035
6,13,2008,0.035
9,9,2008,0.035
10,26,2008,0.035
1,18,2009,0.035
5,20,2009,0.035
2,1,2011,0.035
4,19,2011,0.035
6,3,2011,0.035
10,16,2013,0.035
11,23,2013,0.035
11,28,2013,0.035
12,19,2013,0.034
12,16,2004,0.034
12,18,2004,0.034
1,22,2006,0.034
7,25,2006,0.034
3,29,2007,0.034
11,1,2007,0.034
9,26,2008,0.034
10,17,2010,0.034
9,20,2011,0.034
10,17,2011,0.034
1,3,2012,0.034
3,8,2012,0.034
5,30,2012,0.034
2,5,2007,0.034
8,5,2013,0.033
1,25,2008,0.033
9,1,2009,0.033
2,24,2005,0.033
8,4,2005,0.033
9,26,2005,0.033
9,10,2006,0.033
7,15,2008,0.033
7,21,2008,0.033
9,21,2009,0.033
10,13,2010,0.033
6,9,2011,0.033
7,11,2011,0.033
10,25,2011,0.033
11,26,2013,0.033
7,12,2007,0.032
8,27,2010,0.032
6,11,2007,0.032
9,9,2009,0.032
9,21,2010,0.032
4,9,2011,0.032
6,15,2004,0.032
9,27,2004,0.032
12,3,2004,0.032
5,23,2005,0.032
8,22,2006,0.032
3,16,2007,0.032
5,13,2007,0.032
7,15,2007,0.032
10,23,2007,0.032
1,17,2009,0.032
5,15,2009,0.032
7,2,2009,0.032
9,15,2009,0.032
10,9,2009,0.032
8,30,2011,0.032
12,16,2011,0.032
1,27,2012,0.032
6,9,2013,0.032
8,6,2013,0.032
2,20,2004,0.031
12,28,2009,0.031
10,19,2008,0.031
8,29,2012,0.031
7,8,2004,0.031
5,26,2005,0.031
6,6,2006,0.031
8,27,2006,0.031
12,28,2006,0.031
4,11,2008,0.031
11,20,2011,0.031
6,1,2013,0.031
11,25,2013,0.031
11,22,2007,0.031
12,24,2004,0.03
1,18,2008,0.03
6,24,2008,0.03
1,3,2011,0.03
7,29,2011,0.03
7,9,2009,0.029
12,21,2011,0.029
2,25,2006,0.029
8,14,2006,0.029
9,3,2010,0.029
3,10,2005,0.029
12,2,2006,0.029
8,15,2009,0.029
10,8,2009,0.029
7,4,2011,0.029
7,30,2011,0.029
12,5,2011,0.029
9,20,2012,0.029
10,5,2012,0.029
6,16,2004,0.029
9,1,2008,0.029
11,25,2009,0.029
10,3,2012,0.029
7,16,2007,0.028
9,15,2007,0.028
11,9,2011,0.028
2,28,2008,0.028
2,6,2012,0.028
2,2,2007,0.028
4,26,2007,0.028
5,24,2007,0.028
9,1,2007,0.028
10,13,2007,0.028
8,10,2009,0.028
9,22,2009,0.028
7,6,2010,0.028
12,1,2011,0.028
10,6,2012,0.028
12,11,2013,0.028
11,5,2007,0.028
9,9,2011,0.028
10,3,2004,0.027
12,9,2013,0.027
9,23,2004,0.027
11,5,2004,0.027
1,4,2006,0.027
4,23,2007,0.027
11,1,2011,0.027
3,11,2004,0.027
3,12,2004,0.027
3,20,2004,0.027
10,13,2004,0.027
2,17,2005,0.027
8,10,2005,0.027
9,4,2005,0.027
8,1,2006,0.027
7,2,2007,0.027
8,11,2007,0.027
10,31,2007,0.027
9,13,2008,0.027
9,23,2008,0.027
10,24,2008,0.027
9,29,2010,0.027
8,27,2011,0.027
9,6,2012,0.027
7,24,2004,0.026
7,10,2012,0.026
3,15,2004,0.026
9,8,2005,0.026
11,22,2005,0.026
2,7,2006,0.026
9,11,2006,0.026
10,27,2011,0.026
9,22,2012,0.026
1,21,2007,0.026
8,26,2008,0.026
3,11,2009,0.026
3,17,2010,0.026
6,14,2012,0.026
9,2,2012,0.026
4,25,2010,0.026
9,30,2011,0.025
8,16,2008,0.025
1,30,2009,0.025
6,20,2004,0.025
2,21,2005,0.025
8,25,2005,0.025
5,29,2006,0.025
7,13,2006,0.025
9,2,2007,0.025
5,8,2009,0.025
6,29,2009,0.025
7,5,2010,0.025
5,3,2011,0.025
12,6,2011,0.025
5,9,2012,0.025
7,26,2012,0.025
12,10,2009,0.025
1,22,2011,0.025
9,4,2004,0.024
7,4,2004,0.024
10,12,2004,0.024
1,5,2005,0.024
8,23,2006,0.024
5,5,2007,0.024
10,28,2007,0.024
6,20,2008,0.024
5,16,2009,0.024
9,12,2009,0.024
10,11,2009,0.024
5,12,2012,0.024
10,4,2012,0.024
4,17,2013,0.024
8,19,2013,0.024
11,21,2013,0.024
6,26,2004,0.023
7,30,2010,0.023
2,26,2013,0.023
7,2,2005,0.023
2,8,2006,0.023
1,1,2008,0.023
9,25,2009,0.023
3,4,2013,0.023
3,17,2004,0.023
4,24,2004,0.023
6,21,2004,0.023
2,18,2006,0.023
7,18,2006,0.023
8,17,2006,0.023
1,23,2007,0.023
7,7,2008,0.023
6,14,2004,0.022
3,21,2007,0.022
3,23,2010,0.022
4,11,2004,0.022
7,5,2004,0.022
7,16,2004,0.022
8,5,2005,0.022
7,19,2006,0.022
2,14,2008,0.022
5,8,2008,0.022
10,12,2008,0.022
10,24,2009,0.022
9,1,2011,0.022
9,14,2011,0.022
6,7,2013,0.022
7,19,2013,0.022
10,24,2013,0.022
10,4,2004,0.021
4,4,2009,0.021
3,5,2010,0.021
8,6,2012,0.021
2,15,2005,0.021
3,11,2005,0.021
8,13,2005,0.021
6,22,2006,0.021
12,6,2006,0.021
8,1,2007,0.021
4,26,2008,0.021
9,8,2008,0.021
5,25,2009,0.021
6,27,2009,0.021
9,3,2009,0.021
6,12,2010,0.021
8,5,2010,0.021
8,25,2010,0.021
9,7,2012,0.021
7,15,2009,0.021
7,3,2010,0.021
12,24,2011,0.021
7,29,2013,0.021
11,10,2013,0.021
6,1,2004,0.02
8,1,2004,0.02
2,5,2006,0.02
9,14,2007,0.02
7,6,2008,0.02
8,15,2008,0.02
10,11,2008,0.02
7,29,2010,0.02
10,26,2011,0.02
4,8,2004,0.02
8,6,2005,0.02
12,15,2005,0.02
8,23,2008,0.02
7,23,2009,0.02
9,11,2009,0.02
12,24,2009,0.02
8,6,2010,0.02
8,20,2010,0.02
12,16,2013,0.02
7,14,2009,0.02
8,3,2012,0.02
10,8,2012,0.02
4,27,2013,0.02
7,11,2006,0.019
12,20,2011,0.019
5,3,2004,0.019
6,3,2004,0.019
1,4,2005,0.019
3,4,2007,0.019
9,18,2009,0.019
6,22,2010,0.019
7,30,2004,0.019
9,25,2004,0.019
1,3,2005,0.019
2,3,2005,0.019
9,19,2005,0.019
11,19,2005,0.019
4,18,2006,0.019
4,28,2006,0.019
9,3,2006,0.019
12,30,2006,0.019
9,21,2007,0.019
3,14,2010,0.019
10,18,2010,0.019
7,24,2011,0.019
5,10,2012,0.019
7,11,2013,0.019
10,17,2013,0.019
11,22,2013,0.019
11,27,2013,0.019
6,22,2004,0.018
8,27,2004,0.018
9,8,2004,0.018
12,20,2004,0.018
7,3,2006,0.018
7,31,2006,0.018
1,26,2007,0.018
3,13,2007,0.018
7,31,2007,0.018
5,9,2008,0.018
8,12,2008,0.018
8,14,2008,0.018
9,27,2008,0.018
12,25,2009,0.018
8,15,2011,0.018
7,27,2013,0.018
12,14,2013,0.018
12,25,2013,0.018
12,27,2013,0.018
3,16,2004,0.018
8,15,2005,0.018
9,1,2005,0.018
5,3,2006,0.018
10,9,2006,0.018
7,19,2008,0.018
9,3,2008,0.018
9,25,2010,0.018
1,16,2013,0.018
1,19,2013,0.018
7,14,2013,0.018
9,11,2013,0.018
7,13,2012,0.017
3,13,2005,0.017
12,14,2005,0.017
8,3,2006,0.017
1,24,2007,0.017
6,14,2008,0.017
9,5,2008,0.017
2,4,2009,0.017
4,6,2009,0.017
9,8,2009,0.017
9,24,2009,0.017
11,28,2009,0.017
11,29,2009,0.017
7,16,2010,0.017
5,1,2011,0.017
7,28,2012,0.017
1,13,2013,0.017
4,22,2013,0.017
4,25,2013,0.017
4,26,2013,0.017
5,6,2007,0.017
10,12,2010,0.017
6,27,2004,0.016
4,20,2007,0.016
8,30,2009,0.016
12,23,2004,0.016
8,31,2006,0.016
6,30,2007,0.016
11,3,2007,0.016
11,16,2008,0.016
1,19,2009,0.016
4,19,2009,0.016
7,5,2009,0.016
8,4,2009,0.016
8,26,2009,0.016
9,23,2009,0.016
11,4,2009,0.016
8,8,2011,0.016
8,30,2012,0.016
9,5,2012,0.016
11,22,2012,0.016
6,14,2013,0.016
9,8,2013,0.016
7,16,2013,0.015
3,12,2005,0.015
7,2,2004,0.015
6,3,2005,0.015
5,11,2006,0.015
2,26,2008,0.015
10,7,2009,0.015
12,10,2005,0.015
2,1,2005,0.015
5,24,2005,0.015
5,25,2005,0.015
9,18,2005,0.015
2,6,2006,0.015
4,26,2006,0.015
6,27,2006,0.015
7,28,2006,0.015
1,25,2007,0.015
4,28,2007,0.015
6,23,2008,0.015
7,20,2008,0.015
9,6,2008,0.015
9,14,2008,0.015
7,17,2009,0.015
5,13,2010,0.015
7,9,2010,0.015
7,26,2011,0.015
12,13,2011,0.015
5,16,2012,0.015
8,2,2012,0.015
8,11,2012,0.015
4,24,2013,0.015
6,28,2013,0.015
8,31,2004,0.014
7,20,2004,0.014
9,28,2004,0.014
9,30,2004,0.014
8,24,2006,0.014
4,27,2007,0.014
5,21,2009,0.014
7,4,2013,0.014
7,22,2004,0.014
8,7,2004,0.014
2,23,2005,0.014
8,9,2005,0.014
11,16,2005,0.014
7,22,2009,0.014
9,10,2011,0.014
2,4,2012,0.014
4,21,2012,0.014
10,30,2013,0.014
12,26,2013,0.014
3,8,2004,0.014
6,17,2004,0.014
2,9,2006,0.014
2,19,2006,0.014
6,21,2007,0.014
8,4,2007,0.014
8,22,2008,0.014
5,17,2009,0.014
7,12,2010,0.014
7,29,2012,0.014
1,20,2013,0.014
6,18,2006,0.013
4,26,2004,0.013
1,30,2005,0.013
3,7,2005,0.013
3,9,2005,0.013
7,28,2005,0.013
8,11,2005,0.013
9,20,2005,0.013
6,9,2006,0.013
5,26,2007,0.013
8,10,2008,0.013
9,4,2008,0.013
12,23,2009,0.013
12,9,2011,0.013
1,12,2012,0.013
1,12,2013,0.013
1,21,2013,0.013
7,17,2013,0.013
10,15,2013,0.013
10,25,2013,0.013
8,18,2005,0.013
7,30,2007,0.013
12,31,2007,0.013
6,19,2008,0.013
8,24,2009,0.013
7,20,2010,0.013
7,23,2011,0.013
10,9,2012,0.013
7,25,2013,0.012
6,20,2005,0.012
9,6,2007,0.012
2,10,2004,0.012
11,21,2004,0.012
1,23,2005,0.012
2,9,2005,0.012
6,23,2005,0.012
5,1,2006,0.012
7,8,2006,0.012
7,26,2006,0.012
8,2,2006,0.012
10,12,2006,0.012
1,22,2008,0.012
8,4,2008,0.012
7,4,2009,0.012
7,28,2009,0.012
8,18,2009,0.012
8,27,2009,0.012
8,13,2010,0.012
7,22,2011,0.012
12,19,2011,0.012
12,22,2011,0.012
7,8,2012,0.012
7,22,2012,0.012
8,10,2012,0.012
9,15,2012,0.012
9,29,2012,0.012
11,27,2012,0.012
1,2,2013,0.012
6,8,2013,0.012
7,11,2008,0.012
3,21,2004,0.011
5,15,2006,0.011
10,6,2009,0.011
8,26,2010,0.011
7,10,2004,0.011
6,30,2005,0.011
9,5,2010,0.011
3,10,2004,0.011
4,1,2004,0.011
7,29,2004,0.011
8,8,2004,0.011
8,11,2004,0.011
7,20,2005,0.011
5,30,2006,0.011
1,30,2007,0.011
6,28,2009,0.011
7,22,2010,0.011
7,24,2010,0.011
8,23,2010,0.011
10,15,2010,0.011
7,8,2011,0.011
3,4,2012,0.011
11,26,2012,0.011
12,4,2013,0.011
12,5,2013,0.011
5,14,2004,0.01
7,13,2007,0.01
4,1,2008,0.01
3,30,2009,0.01
7,7,2009,0.01
8,28,2011,0.01
9,11,2012,0.01
10,21,2013,0.01
3,13,2004,0.01
7,21,2004,0.01
10,11,2004,0.01
1,24,2005,0.01
12,16,2005,0.01
7,4,2007,0.01
8,22,2007,0.01
8,23,2007,0.01
5,27,2009,0.01
9,17,2009,0.01
11,2,2009,0.01
6,16,2011,0.01
7,9,2011,0.01
9,21,2011,0.01
6,27,2012,0.01
8,4,2012,0.01
8,16,2012,0.01
10,20,2013,0.01
7,24,2005,0.01
7,27,2007,0.01
7,1,2011,0.01
7,23,2004,0.009
1,19,2005,0.009
7,9,2006,0.009
10,25,2008,0.009
6,22,2009,0.009
8,16,2009,0.009
9,2,2009,0.009
9,20,2009,0.009
6,27,2010,0.009
8,21,2010,0.009
6,14,2011,0.009
1,13,2012,0.009
2,5,2012,0.009
5,13,2012,0.009
9,25,2012,0.009
7,5,2013,0.009
7,8,2013,0.009
7,10,2013,0.009
7,23,2013,0.009
4,25,2004,0.009
7,14,2008,0.009
7,28,2008,0.009
8,11,2008,0.009
6,2,2004,0.008
7,26,2004,0.008
8,9,2004,0.008
5,4,2006,0.008
6,5,2006,0.008
8,26,2006,0.008
12,3,2006,0.008
12,5,2006,0.008
12,31,2006,0.008
1,28,2007,0.008
3,15,2007,0.008
6,18,2007,0.008
6,25,2007,0.008
5,1,2008,0.008
9,7,2008,0.008
1,29,2009,0.008
4,21,2009,0.008
9,27,2009,0.008
10,10,2009,0.008
3,19,2010,0.008
7,17,2010,0.008
8,16,2010,0.008
2,11,2011,0.008
6,25,2011,0.008
9,6,2011,0.008
11,10,2011,0.008
9,16,2012,0.008
11,15,2012,0.008
1,15,2013,0.008
6,5,2013,0.008
7,22,2013,0.008
11,13,2013,0.008
12,8,2013,0.008
4,9,2004,0.007
8,29,2004,0.007
9,6,2004,0.007
9,7,2004,0.007
2,10,2005,0.007
8,12,2005,0.007
4,19,2006,0.007
1,22,2007,0.007
5,11,2007,0.007
6,19,2007,0.007
7,1,2007,0.007
7,9,2007,0.007
9,10,2007,0.007
4,2,2008,0.007
9,12,2008,0.007
8,21,2009,0.007
8,22,2009,0.007
6,30,2010,0.007
8,2,2010,0.007
9,4,2010,0.007
10,14,2010,0.007
8,9,2011,0.007
9,29,2011,0.007
4,2,2012,0.007
6,10,2012,0.007
8,13,2012,0.007
9,12,2012,0.007
2,1,2013,0.007
2,3,2013,0.007
7,30,2013,0.007
9,19,2013,0.007
10,22,2013,0.007
11,11,2013,0.007
12,24,2013,0.007
7,9,2004,0.006
9,3,2004,0.006
11,14,2004,0.006
7,13,2005,0.006
9,3,2005,0.006
7,29,2006,0.006
7,5,2007,0.006
4,12,2008,0.006
6,27,2008,0.006
7,18,2008,0.006
7,19,2009,0.006
8,17,2009,0.006
8,31,2009,0.006
6,13,2010,0.006
6,14,2010,0.006
8,14,2010,0.006
9,30,2010,0.006
7,10,2011,0.006
8,11,2011,0.006
8,14,2011,0.006
2,3,2012,0.006
7,9,2012,0.006
7,21,2012,0.006
8,25,2012,0.006
3,12,2013,0.006
3,24,2013,0.006
10,5,2013,0.006
8,30,2004,0.005
6,29,2005,0.005
7,17,2005,0.005
9,2,2005,0.005
2,10,2006,0.005
4,27,2006,0.005
5,5,2006,0.005
4,5,2007,0.005
5,16,2007,0.005
7,8,2007,0.005
8,28,2007,0.005
1,23,2008,0.005
3,5,2008,0.005
6,17,2008,0.005
7,8,2008,0.005
7,10,2008,0.005
7,23,2008,0.005
8,13,2008,0.005
6,23,2009,0.005
7,20,2009,0.005
6,26,2010,0.005
8,12,2010,0.005
9,24,2010,0.005
10,19,2010,0.005
5,4,2011,0.005
7,31,2012,0.005
8,15,2012,0.005
8,24,2012,0.005
1,1,2013,0.005
1,17,2013,0.005
3,9,2013,0.005
5,14,2013,0.005
7,18,2013,0.005
8,18,2013,0.005
9,22,2004,0.004
9,24,2004,0.004
6,15,2005,0.004
7,7,2005,0.004
7,25,2005,0.004
6,23,2006,0.004
7,15,2006,0.004
8,19,2006,0.004
8,15,2007,0.004
9,12,2007,0.004
9,24,2007,0.004
11,25,2007,0.004
6,18,2008,0.004
7,9,2008,0.004
8,3,2008,0.004
9,26,2009,0.004
7,23,2010,0.004
9,11,2010,0.004
10,16,2010,0.004
8,18,2011,0.004
8,20,2011,0.004
8,29,2011,0.004
9,13,2011,0.004
5,15,2012,0.004
8,8,2012,0.004
2,2,2013,0.004
5,31,2013,0.004
7,9,2013,0.004
12,29,2013,0.004
7,11,2004,0.003
10,14,2004,0.003
7,23,2005,0.003
7,26,2005,0.003
9,5,2005,0.003
4,30,2006,0.003
5,2,2006,0.003
5,10,2006,0.003
6,21,2006,0.003
6,26,2006,0.003
7,7,2006,0.003
6,8,2007,0.003
6,20,2007,0.003
7,10,2007,0.003
8,24,2007,0.003
9,26,2007,0.003
11,24,2007,0.003
6,25,2008,0.003
7,17,2008,0.003
9,17,2008,0.003
4,18,2009,0.003
7,1,2009,0.003
7,16,2009,0.003
7,24,2009,0.003
8,20,2009,0.003
9,10,2009,0.003
7,4,2010,0.003
7,11,2010,0.003
7,21,2010,0.003
9,2,2010,0.003
4,22,2011,0.003
7,2,2011,0.003
8,10,2011,0.003
8,19,2011,0.003
8,21,2011,0.003
6,20,2012,0.003
8,9,2012,0.003
10,7,2012,0.003
5,3,2013,0.003
6,3,2013,0.003
7,15,2013,0.003
7,20,2013,0.003
8,12,2004,0.002
9,21,2004,0.002
10,10,2004,0.002
11,6,2004,0.002
7,19,2005,0.002
5,16,2006,0.002
6,17,2006,0.002
5,28,2007,0.002
9,7,2007,0.002
9,9,2007,0.002
11,23,2007,0.002
6,16,2008,0.002
6,28,2008,0.002
7,12,2008,0.002
9,18,2008,0.002
4,20,2009,0.002
7,18,2009,0.002
8,19,2009,0.002
7,18,2010,0.002
8,24,2010,0.002
6,20,2011,0.002
7,31,2011,0.002
8,7,2011,0.002
1,11,2012,0.002
7,4,2012,0.002
3,23,2013,0.002
6,4,2013,0.002
10,26,2013,0.002
8,10,2004,0.001
9,5,2004,0.001
12,15,2004,0.001
2,16,2005,0.001
7,1,2005,0.001
7,16,2005,0.001
7,14,2006,0.001
7,20,2006,0.001
5,7,2007,0.001
5,30,2007,0.001
6,12,2007,0.001
8,27,2007,0.001
5,15,2008,0.001
6,15,2008,0.001
7,24,2008,0.001
7,27,2009,0.001
8,23,2009,0.001
6,21,2011,0.001
6,26,2011,0.001
8,3,2011,0.001
8,5,2011,0.001
8,17,2011,0.001
1,1,2012,0.001
5,8,2012,0.001
8,7,2012,0.001
8,17,2012,0.001
9,27,2012,0.001
9,30,2012,0.001
7,21,2013,0.001
3,28,2004,0
8,28,2004,0
10,1,2004,0
10,2,2004,0
11,7,2004,0
11,8,2004,0
7,3,2005,0
7,4,2005,0
7,12,2005,0
7,14,2005,0
7,15,2005,0
7,18,2005,0
7,29,2005,0
5,9,2006,0
5,12,2006,0
5,13,2006,0
5,14,2006,0
5,17,2006,0
6,19,2006,0
